_G.Text = [[
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(-68, 20.200000762939, 46.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -3.1415927410126) + Vec(-71.999984741211, 4.2000002861023, 1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -3.1415927410126) + Vec(-71.999984741211, 4.2000002861023, -1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 1.5707963705063, 0) + Vec(-53.5, 4.2000002861023, 28), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-72, 12, 46.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, -1.5707963705063, 0) + Vec(-53.5, 20, 44), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, -1.5707963705063, 0) + Vec(-74.5, 12, 44), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, -1.5707963705063, 0) + Vec(-74.5, 20, 44), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -1.5707963705063, 0) + Vec(-74.5, 14.10000038147, 21.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -1.5707963705063, 0) + Vec(-74.5, 14.10000038147, 13.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -1.5707963705063, 0) + Vec(-74.5, 14.100015640259, 5.8999938964844), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(-66.099998474121, 14.099985122681, 1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(-58.100002288818, 14.099985122681, 1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-72, 20, 46.5), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 1.5707963705063, 0) + Vec(-53.5, 14.100015640259, 2.1000061035156), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 1.5707963705063, 0) + Vec(-53.5, 14.10000038147, 10.100006103516), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(-50.100002288818, 14.099985122681, 1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-68, 44, 18.5), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, -1.5707963705063, 0) + Vec(-77.5, 6.0999999046326, 34.100006103516), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-68.000015258789, 44, 5.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-68, 36, 18.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-68.000015258789, 36, 5.5), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(-70.5, 44, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(-70.5, 36, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -0, -0) + Vec(-48, 3.6000001430511, 41.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(-57.5, 36, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(-57.5, 44, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(-53.5, 4.2000002861023, 32), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(-53.5, 12, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(-56, 4.2000002861023, 46.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -3.1415927410126) + Vec(-56, 12.199999809265, 46.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -0, -1.5707963705063) + Vec(-69.900001525879, 18.10000038147, 50.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 1.5707963705063, 0) + Vec(-74.5, 4.2000002861023, 8), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-68.000015258789, 12, 1.5), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, -0, -3.1415927410126) + Vec(-52, 27.800001144409, 11.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, -0, -3.1415927410126) + Vec(-52, 27.800001144409, 19.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, -1.5707963705063, 0) + Vec(-57.5, 36, 16), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -0) + Vec(-60.000015258789, 36, 5.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, -1.5707963705063, 0) + Vec(-70.5, 36, 16), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, 1.5707963705063) + Vec(-62.100002288818, 27.799997329712, 1.52587890625e-05), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -3.1415927410126) + Vec(-76, 27.800001144409, 10.100006103516), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -0, -0) + Vec(-80, 3.6000001430511, 13.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -3.1415927410126) + Vec(-80, 0.60000002384186, 10.100006103516), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, -0, -0) + Vec(-48, 0.60000002384186, 41.899993896484), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-46.100002288818, 44.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-46.100002288818, 46.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-38.100002288818, 45.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-46.100002288818, 45.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-46.100002288818, 47.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-38.100002288818, 44.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-38.100002288818, 47.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(1.5707963705063, 0, 1.5707963705063) + Vec(-38.100002288818, 46.800003051758, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-89.900001525879, 47.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-81.900001525879, 46.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-81.900001525879, 44.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-89.900001525879, 44.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-81.900001525879, 45.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-81.900001525879, 47.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-89.900001525879, 46.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(-89.900001525879, 45.800006866455, 12), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(60, 24.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(60, 32.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(60, 24.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(60, 32.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(77.899993896484, 42.100002288818, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(69.899993896484, 42.100002288818, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(77.899993896484, 42.100002288818, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(0, 0, 1.5707963705063) + Vec(69.899993896484, 42.100002288818, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(64, 44.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(64, 44.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -3.1415927410126) + Vec(68, 52.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-3.1415927410126, 0, -3.1415927410126) + Vec(68, 52.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(76, 24.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(76, 32.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(76, 24.200000762939, 51.5), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, 0, -0) + Vec(76, 32.200000762939, 54.5), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(72.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(63.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(73.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(70.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, 1.5707963705063) + Vec(69.899993896484, 27.60000038147, 45), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(64.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(62.100006103516, 36.600002288818, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(65.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(71.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(62.100006103516, 38.600002288818, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(62.100006103516, 39.600002288818, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(3.1415927410126, 1.5707963705063, 0) + Vec(62.5, 36, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, -1.5707963705063) + Vec(62.100006103516, 37.600002288818, 49), Plr)
Sbp('Wall2Tall',Tag*Ang(-1.5707963705063, 0, 1.5707963705063) + Vec(73.899993896484, 24.60000038147, 45), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(58.5, 24.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(60.5, 24.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(59.5, 24.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(61.5, 24.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(58.5, 32.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(60.5, 32.200000762939, 93), Plr)
Sbp('Wall2Tall',Tag*Ang(-0, -1.5707963705063, 0) + Vec(76.5, 24.200000762939, 93), Plr)
